5.8	3.7	0.8467	0.8383	0.8425
5.8	3.8	0.85	0.8416	0.8458
5.8	3.9	0.8633	0.8548	0.859
5.8	4.0	0.8767	0.868	0.8723
5.8	4.1	0.8867	0.8779	0.8823
5.8	4.2	0.89	0.8812	0.8856
5.8	4.3	0.88	0.8713	0.8756
5.8	4.4	0.8833	0.8746	0.8789
5.8	4.5	0.8867	0.8779	0.8823
5.8	4.6	0.9033	0.8944	0.8988
5.8	4.7	0.9	0.8911	0.8955
5.8	4.8	0.8867	0.8779	0.8823
5.8	4.9	0.89	0.8812	0.8856
5.8	5.0	0.8867	0.8779	0.8823
5.8	5.1	0.8771	0.8713	0.8742
5.8	5.2	0.8571	0.8515	0.8543
5.8	5.3	0.8439	0.8383	0.8411
5.8	5.4	0.8339	0.8284	0.8311
5.8	5.5	0.8239	0.8185	0.8212
5.8	5.6	0.8245	0.8218	0.8231
5.8	5.7	0.8212	0.8185	0.8198
5.8	5.8	0.8119	0.8119	0.8119
5.8	5.9	0.8053	0.8053	0.8053
5.9	3.7	0.85	0.8416	0.8458
5.9	3.8	0.8533	0.8449	0.8491
5.9	3.9	0.8667	0.8581	0.8624
5.9	4.0	0.88	0.8713	0.8756
5.9	4.1	0.89	0.8812	0.8856
5.9	4.2	0.8933	0.8845	0.8889
5.9	4.3	0.8833	0.8746	0.8789
5.9	4.4	0.8867	0.8779	0.8823
5.9	4.5	0.89	0.8812	0.8856
5.9	4.6	0.9067	0.8977	0.9022
5.9	4.7	0.9033	0.8944	0.8988
5.9	4.8	0.89	0.8812	0.8856
5.9	4.9	0.8933	0.8845	0.8889
5.9	5.0	0.89	0.8812	0.8856
5.9	5.1	0.8804	0.8746	0.8775
5.9	5.2	0.8605	0.8548	0.8576
5.9	5.3	0.8472	0.8416	0.8444
5.9	5.4	0.8372	0.8317	0.8344
5.9	5.5	0.8272	0.8218	0.8245
5.9	5.6	0.8278	0.8251	0.8264
5.9	5.7	0.8245	0.8218	0.8231
5.9	5.8	0.8152	0.8152	0.8152
5.9	5.9	0.8086	0.8086	0.8086
6.0	3.7	0.8533	0.8449	0.8491
6.0	3.8	0.8567	0.8482	0.8524
6.0	3.9	0.87	0.8614	0.8657
6.0	4.0	0.8833	0.8746	0.8789
6.0	4.1	0.8933	0.8845	0.8889
6.0	4.2	0.8967	0.8878	0.8922
6.0	4.3	0.8867	0.8779	0.8823
6.0	4.4	0.89	0.8812	0.8856
6.0	4.5	0.8933	0.8845	0.8889
6.0	4.6	0.91	0.901	0.9055
6.0	4.7	0.9067	0.8977	0.9022
6.0	4.8	0.8933	0.8845	0.8889
6.0	4.9	0.8967	0.8878	0.8922
6.0	5.0	0.8933	0.8845	0.8889
6.0	5.1	0.8837	0.8779	0.8808
6.0	5.2	0.8638	0.8581	0.8609
6.0	5.3	0.8505	0.8449	0.8477
6.0	5.4	0.8405	0.835	0.8377
6.0	5.5	0.8306	0.8251	0.8278
6.0	5.6	0.8311	0.8284	0.8297
6.0	5.7	0.8278	0.8251	0.8264
6.0	5.8	0.8185	0.8185	0.8185
6.0	5.9	0.8119	0.8119	0.8119
6.1	3.7	0.86	0.8515	0.8557
6.1	3.8	0.8633	0.8548	0.859
6.1	3.9	0.8767	0.868	0.8723
6.1	4.0	0.89	0.8812	0.8856
6.1	4.1	0.9	0.8911	0.8955
6.1	4.2	0.9033	0.8944	0.8988
6.1	4.3	0.8933	0.8845	0.8889
6.1	4.4	0.8967	0.8878	0.8922
6.1	4.5	0.9	0.8911	0.8955
6.1	4.6	0.9167	0.9076	0.9121
6.1	4.7	0.9133	0.9043	0.9088
6.1	4.8	0.9	0.8911	0.8955
6.1	4.9	0.9033	0.8944	0.8988
6.1	5.0	0.9	0.8911	0.8955
6.1	5.1	0.8904	0.8845	0.8874
6.1	5.2	0.8704	0.8647	0.8675
6.1	5.3	0.8571	0.8515	0.8543
6.1	5.4	0.8472	0.8416	0.8444
6.1	5.5	0.8372	0.8317	0.8344
6.1	5.6	0.8377	0.835	0.8363
6.1	5.7	0.8344	0.8317	0.833
6.1	5.8	0.8251	0.8251	0.8251
6.1	5.9	0.8185	0.8185	0.8185
6.2	3.7	0.86	0.8515	0.8557
6.2	3.8	0.8633	0.8548	0.859
6.2	3.9	0.8767	0.868	0.8723
6.2	4.0	0.89	0.8812	0.8856
6.2	4.1	0.9	0.8911	0.8955
6.2	4.2	0.9033	0.8944	0.8988
6.2	4.3	0.8933	0.8845	0.8889
6.2	4.4	0.8967	0.8878	0.8922
6.2	4.5	0.9	0.8911	0.8955
6.2	4.6	0.9167	0.9076	0.9121
6.2	4.7	0.9133	0.9043	0.9088
6.2	4.8	0.9	0.8911	0.8955
6.2	4.9	0.9033	0.8944	0.8988
6.2	5.0	0.9	0.8911	0.8955
6.2	5.1	0.8904	0.8845	0.8874
6.2	5.2	0.8704	0.8647	0.8675
6.2	5.3	0.8571	0.8515	0.8543
6.2	5.4	0.8472	0.8416	0.8444
6.2	5.5	0.8372	0.8317	0.8344
6.2	5.6	0.8377	0.835	0.8363
6.2	5.7	0.8344	0.8317	0.833
6.2	5.8	0.8251	0.8251	0.8251
6.2	5.9	0.8158	0.8185	0.8171
6.3	3.7	0.86	0.8515	0.8557
6.3	3.8	0.8633	0.8548	0.859
6.3	3.9	0.8767	0.868	0.8723
6.3	4.0	0.89	0.8812	0.8856
6.3	4.1	0.9	0.8911	0.8955
6.3	4.2	0.9033	0.8944	0.8988
6.3	4.3	0.8933	0.8845	0.8889
6.3	4.4	0.8967	0.8878	0.8922
6.3	4.5	0.9	0.8911	0.8955
6.3	4.6	0.9167	0.9076	0.9121
6.3	4.7	0.9133	0.9043	0.9088
6.3	4.8	0.9	0.8911	0.8955
6.3	4.9	0.9033	0.8944	0.8988
6.3	5.0	0.9	0.8911	0.8955
6.3	5.1	0.8904	0.8845	0.8874
6.3	5.2	0.8704	0.8647	0.8675
6.3	5.3	0.8571	0.8515	0.8543
6.3	5.4	0.8472	0.8416	0.8444
6.3	5.5	0.8372	0.8317	0.8344
6.3	5.6	0.8377	0.835	0.8363
6.3	5.7	0.8344	0.8317	0.833
6.3	5.8	0.8224	0.8251	0.8237
6.3	5.9	0.8164	0.8218	0.8191
6.4	3.7	0.86	0.8515	0.8557
6.4	3.8	0.8633	0.8548	0.859
6.4	3.9	0.8767	0.868	0.8723
6.4	4.0	0.89	0.8812	0.8856
6.4	4.1	0.9	0.8911	0.8955
6.4	4.2	0.9033	0.8944	0.8988
6.4	4.3	0.8933	0.8845	0.8889
6.4	4.4	0.8967	0.8878	0.8922
6.4	4.5	0.9	0.8911	0.8955
6.4	4.6	0.9167	0.9076	0.9121
6.4	4.7	0.9133	0.9043	0.9088
6.4	4.8	0.9	0.8911	0.8955
6.4	4.9	0.9033	0.8944	0.8988
6.4	5.0	0.9	0.8911	0.8955
6.4	5.1	0.8904	0.8845	0.8874
6.4	5.2	0.8704	0.8647	0.8675
6.4	5.3	0.8571	0.8515	0.8543
6.4	5.4	0.8472	0.8416	0.8444
6.4	5.5	0.8372	0.8317	0.8344
6.4	5.6	0.8377	0.835	0.8363
6.4	5.7	0.8317	0.8317	0.8317
6.4	5.8	0.823	0.8284	0.8257
6.4	5.9	0.8164	0.8218	0.8191
6.5	3.7	0.86	0.8515	0.8557
6.5	3.8	0.8633	0.8548	0.859
6.5	3.9	0.8767	0.868	0.8723
6.5	4.0	0.89	0.8812	0.8856
6.5	4.1	0.9	0.8911	0.8955
6.5	4.2	0.9033	0.8944	0.8988
6.5	4.3	0.8933	0.8845	0.8889
6.5	4.4	0.8967	0.8878	0.8922
6.5	4.5	0.9	0.8911	0.8955
6.5	4.6	0.9167	0.9076	0.9121
6.5	4.7	0.9133	0.9043	0.9088
6.5	4.8	0.9	0.8911	0.8955
6.5	4.9	0.9033	0.8944	0.8988
6.5	5.0	0.9	0.8911	0.8955
6.5	5.1	0.8904	0.8845	0.8874
6.5	5.2	0.8704	0.8647	0.8675
6.5	5.3	0.8571	0.8515	0.8543
6.5	5.4	0.8472	0.8416	0.8444
6.5	5.5	0.8372	0.8317	0.8344
6.5	5.6	0.835	0.835	0.835
6.5	5.7	0.8322	0.835	0.8336
6.5	5.8	0.823	0.8284	0.8257
6.5	5.9	0.8164	0.8218	0.8191
6.6	3.7	0.8633	0.8548	0.859
6.6	3.8	0.8667	0.8581	0.8624
6.6	3.9	0.88	0.8713	0.8756
6.6	4.0	0.8933	0.8845	0.8889
6.6	4.1	0.9033	0.8944	0.8988
6.6	4.2	0.9067	0.8977	0.9022
6.6	4.3	0.8967	0.8878	0.8922
6.6	4.4	0.9	0.8911	0.8955
6.6	4.5	0.9033	0.8944	0.8988
6.6	4.6	0.92	0.9109	0.9154
6.6	4.7	0.9167	0.9076	0.9121
6.6	4.8	0.9033	0.8944	0.8988
6.6	4.9	0.9067	0.8977	0.9022
6.6	5.0	0.9033	0.8944	0.8988
6.6	5.1	0.8937	0.8878	0.8907
6.6	5.2	0.8738	0.868	0.8709
6.6	5.3	0.8605	0.8548	0.8576
6.6	5.4	0.8505	0.8449	0.8477
6.6	5.5	0.8377	0.835	0.8363
6.6	5.6	0.8388	0.8416	0.8402
6.6	5.7	0.8355	0.8383	0.8369
6.6	5.8	0.8262	0.8317	0.8289
6.6	5.9	0.8197	0.8251	0.8224
6.7	3.7	0.8633	0.8548	0.859
6.7	3.8	0.8667	0.8581	0.8624
6.7	3.9	0.88	0.8713	0.8756
6.7	4.0	0.8933	0.8845	0.8889
6.7	4.1	0.9033	0.8944	0.8988
6.7	4.2	0.9067	0.8977	0.9022
6.7	4.3	0.8967	0.8878	0.8922
6.7	4.4	0.9	0.8911	0.8955
6.7	4.5	0.9033	0.8944	0.8988
6.7	4.6	0.92	0.9109	0.9154
6.7	4.7	0.9167	0.9076	0.9121
6.7	4.8	0.9033	0.8944	0.8988
6.7	4.9	0.9067	0.8977	0.9022
6.7	5.0	0.9033	0.8944	0.8988
6.7	5.1	0.8937	0.8878	0.8907
6.7	5.2	0.8738	0.868	0.8709
6.7	5.3	0.8605	0.8548	0.8576
6.7	5.4	0.8477	0.8449	0.8463
6.7	5.5	0.8383	0.8383	0.8383
6.7	5.6	0.8388	0.8416	0.8402
6.7	5.7	0.8355	0.8383	0.8369
6.7	5.8	0.8262	0.8317	0.8289
6.7	5.9	0.8191	0.8218	0.8204
6.8	3.7	0.8567	0.8482	0.8524
6.8	3.8	0.86	0.8515	0.8557
6.8	3.9	0.8733	0.8647	0.869
6.8	4.0	0.8867	0.8779	0.8823
6.8	4.1	0.8967	0.8878	0.8922
6.8	4.2	0.9	0.8911	0.8955
6.8	4.3	0.89	0.8812	0.8856
6.8	4.4	0.8933	0.8845	0.8889
6.8	4.5	0.8967	0.8878	0.8922
6.8	4.6	0.9133	0.9043	0.9088
6.8	4.7	0.91	0.901	0.9055
6.8	4.8	0.8967	0.8878	0.8922
6.8	4.9	0.9	0.8911	0.8955
6.8	5.0	0.8967	0.8878	0.8922
6.8	5.1	0.887	0.8812	0.8841
6.8	5.2	0.8671	0.8614	0.8642
6.8	5.3	0.851	0.8482	0.8496
6.8	5.4	0.8416	0.8416	0.8416
6.8	5.5	0.8317	0.8317	0.8317
6.8	5.6	0.8322	0.835	0.8336
6.8	5.7	0.8289	0.8317	0.8303
6.8	5.8	0.8191	0.8218	0.8204
6.8	5.9	0.8125	0.8152	0.8138
6.9	3.7	0.8533	0.8449	0.8491
6.9	3.8	0.8567	0.8482	0.8524
6.9	3.9	0.87	0.8614	0.8657
6.9	4.0	0.8833	0.8746	0.8789
6.9	4.1	0.8933	0.8845	0.8889
6.9	4.2	0.8967	0.8878	0.8922
6.9	4.3	0.8867	0.8779	0.8823
6.9	4.4	0.89	0.8812	0.8856
6.9	4.5	0.8933	0.8845	0.8889
6.9	4.6	0.91	0.901	0.9055
6.9	4.7	0.9067	0.8977	0.9022
6.9	4.8	0.8933	0.8845	0.8889
6.9	4.9	0.8967	0.8878	0.8922
6.9	5.0	0.8933	0.8845	0.8889
6.9	5.1	0.8837	0.8779	0.8808
6.9	5.2	0.8609	0.8581	0.8595
6.9	5.3	0.8482	0.8482	0.8482
6.9	5.4	0.8383	0.8383	0.8383
6.9	5.5	0.8284	0.8284	0.8284
6.9	5.6	0.8289	0.8317	0.8303
6.9	5.7	0.8251	0.8251	0.8251
6.9	5.8	0.8158	0.8185	0.8171
6.9	5.9	0.8092	0.8119	0.8105
7.0	3.7	0.8533	0.8449	0.8491
7.0	3.8	0.8567	0.8482	0.8524
7.0	3.9	0.87	0.8614	0.8657
7.0	4.0	0.8833	0.8746	0.8789
7.0	4.1	0.8933	0.8845	0.8889
7.0	4.2	0.8967	0.8878	0.8922
7.0	4.3	0.8867	0.8779	0.8823
7.0	4.4	0.89	0.8812	0.8856
7.0	4.5	0.8933	0.8845	0.8889
7.0	4.6	0.91	0.901	0.9055
7.0	4.7	0.9067	0.8977	0.9022
7.0	4.8	0.8933	0.8845	0.8889
7.0	4.9	0.8967	0.8878	0.8922
7.0	5.0	0.8933	0.8845	0.8889
7.0	5.1	0.8808	0.8779	0.8793
7.0	5.2	0.8614	0.8614	0.8614
7.0	5.3	0.8482	0.8482	0.8482
7.0	5.4	0.8383	0.8383	0.8383
7.0	5.5	0.8284	0.8284	0.8284
7.0	5.6	0.8284	0.8284	0.8284
7.0	5.7	0.8251	0.8251	0.8251
7.0	5.8	0.8158	0.8185	0.8171
7.0	5.9	0.8092	0.8119	0.8105
7.1	3.7	0.85	0.8416	0.8458
7.1	3.8	0.8533	0.8449	0.8491
7.1	3.9	0.8667	0.8581	0.8624
7.1	4.0	0.88	0.8713	0.8756
7.1	4.1	0.89	0.8812	0.8856
7.1	4.2	0.8933	0.8845	0.8889
7.1	4.3	0.8833	0.8746	0.8789
7.1	4.4	0.8867	0.8779	0.8823
7.1	4.5	0.89	0.8812	0.8856
7.1	4.6	0.9067	0.8977	0.9022
7.1	4.7	0.9033	0.8944	0.8988
7.1	4.8	0.89	0.8812	0.8856
7.1	4.9	0.8933	0.8845	0.8889
7.1	5.0	0.887	0.8812	0.8841
7.1	5.1	0.8779	0.8779	0.8779
7.1	5.2	0.8581	0.8581	0.8581
7.1	5.3	0.8449	0.8449	0.8449
7.1	5.4	0.835	0.835	0.835
7.1	5.5	0.8245	0.8218	0.8231
7.1	5.6	0.8251	0.8251	0.8251
7.1	5.7	0.8218	0.8218	0.8218
7.1	5.8	0.8125	0.8152	0.8138
7.1	5.9	0.8059	0.8086	0.8072
7.2	3.7	0.8433	0.835	0.8391
7.2	3.8	0.8467	0.8383	0.8425
7.2	3.9	0.86	0.8515	0.8557
7.2	4.0	0.8733	0.8647	0.869
7.2	4.1	0.8833	0.8746	0.8789
7.2	4.2	0.8867	0.8779	0.8823
7.2	4.3	0.8767	0.868	0.8723
7.2	4.4	0.88	0.8713	0.8756
7.2	4.5	0.8833	0.8746	0.8789
7.2	4.6	0.9	0.8911	0.8955
7.2	4.7	0.8967	0.8878	0.8922
7.2	4.8	0.8833	0.8746	0.8789
7.2	4.9	0.8837	0.8779	0.8808
7.2	5.0	0.8808	0.8779	0.8793
7.2	5.1	0.8713	0.8713	0.8713
7.2	5.2	0.8515	0.8515	0.8515
7.2	5.3	0.8383	0.8383	0.8383
7.2	5.4	0.8278	0.8251	0.8264
7.2	5.5	0.8179	0.8152	0.8165
7.2	5.6	0.8185	0.8185	0.8185
7.2	5.7	0.8152	0.8152	0.8152
7.2	5.8	0.8059	0.8086	0.8072
7.2	5.9	0.7993	0.802	0.8006
7.3	3.7	0.8467	0.8383	0.8425
7.3	3.8	0.85	0.8416	0.8458
7.3	3.9	0.8633	0.8548	0.859
7.3	4.0	0.8767	0.868	0.8723
7.3	4.1	0.8867	0.8779	0.8823
7.3	4.2	0.89	0.8812	0.8856
7.3	4.3	0.88	0.8713	0.8756
7.3	4.4	0.8833	0.8746	0.8789
7.3	4.5	0.8867	0.8779	0.8823
7.3	4.6	0.9033	0.8944	0.8988
7.3	4.7	0.9	0.8911	0.8955
7.3	4.8	0.8837	0.8779	0.8808
7.3	4.9	0.8874	0.8845	0.8859
7.3	5.0	0.8841	0.8812	0.8826
7.3	5.1	0.8746	0.8746	0.8746
7.3	5.2	0.8548	0.8548	0.8548
7.3	5.3	0.8411	0.8383	0.8397
7.3	5.4	0.8311	0.8284	0.8297
7.3	5.5	0.8212	0.8185	0.8198
7.3	5.6	0.8218	0.8218	0.8218
7.3	5.7	0.8185	0.8185	0.8185
7.3	5.8	0.8092	0.8119	0.8105
7.3	5.9	0.8026	0.8053	0.8039
7.4	3.7	0.8439	0.8383	0.8411
7.4	3.8	0.85	0.8416	0.8458
7.4	3.9	0.8633	0.8548	0.859
7.4	4.0	0.8767	0.868	0.8723
7.4	4.1	0.8867	0.8779	0.8823
7.4	4.2	0.89	0.8812	0.8856
7.4	4.3	0.88	0.8713	0.8756
7.4	4.4	0.8833	0.8746	0.8789
7.4	4.5	0.8867	0.8779	0.8823
7.4	4.6	0.9033	0.8944	0.8988
7.4	4.7	0.897	0.8911	0.894
7.4	4.8	0.8841	0.8812	0.8826
7.4	4.9	0.8874	0.8845	0.8859
7.4	5.0	0.8841	0.8812	0.8826
7.4	5.1	0.8746	0.8746	0.8746
7.4	5.2	0.8543	0.8515	0.8529
7.4	5.3	0.8411	0.8383	0.8397
7.4	5.4	0.8311	0.8284	0.8297
7.4	5.5	0.8212	0.8185	0.8198
7.4	5.6	0.8218	0.8218	0.8218
7.4	5.7	0.8185	0.8185	0.8185
7.4	5.8	0.8092	0.8119	0.8105
7.4	5.9	0.8026	0.8053	0.8039
7.5	3.7	0.8306	0.8251	0.8278
7.5	3.8	0.8339	0.8284	0.8311
7.5	3.9	0.85	0.8416	0.8458
7.5	4.0	0.8633	0.8548	0.859
7.5	4.1	0.8733	0.8647	0.869
7.5	4.2	0.8767	0.868	0.8723
7.5	4.3	0.8667	0.8581	0.8624
7.5	4.4	0.87	0.8614	0.8657
7.5	4.5	0.8733	0.8647	0.869
7.5	4.6	0.887	0.8812	0.8841
7.5	4.7	0.8841	0.8812	0.8826
7.5	4.8	0.8709	0.868	0.8694
7.5	4.9	0.8742	0.8713	0.8727
7.5	5.0	0.8709	0.868	0.8694
7.5	5.1	0.8609	0.8581	0.8595
7.5	5.2	0.8411	0.8383	0.8397
7.5	5.3	0.8278	0.8251	0.8264
7.5	5.4	0.8179	0.8152	0.8165
7.5	5.5	0.8079	0.8053	0.8066
7.5	5.6	0.8086	0.8086	0.8086
7.5	5.7	0.8053	0.8053	0.8053
7.5	5.8	0.7961	0.7987	0.7974
7.5	5.9	0.7895	0.7921	0.7908
7.6	3.7	0.8272	0.8218	0.8245
7.6	3.8	0.8306	0.8251	0.8278
7.6	3.9	0.8439	0.8383	0.8411
7.6	4.0	0.86	0.8515	0.8557
7.6	4.1	0.87	0.8614	0.8657
7.6	4.2	0.8733	0.8647	0.869
7.6	4.3	0.8633	0.8548	0.859
7.6	4.4	0.8667	0.8581	0.8624
7.6	4.5	0.8671	0.8614	0.8642
7.6	4.6	0.8841	0.8812	0.8826
7.6	4.7	0.8808	0.8779	0.8793
7.6	4.8	0.8675	0.8647	0.8661
7.6	4.9	0.8709	0.868	0.8694
7.6	5.0	0.8671	0.8614	0.8642
7.6	5.1	0.8576	0.8548	0.8562
7.6	5.2	0.8377	0.835	0.8363
7.6	5.3	0.8245	0.8218	0.8231
7.6	5.4	0.8146	0.8119	0.8132
7.6	5.5	0.8046	0.802	0.8033
7.6	5.6	0.8053	0.8053	0.8053
7.6	5.7	0.802	0.802	0.802
7.6	5.8	0.7928	0.7954	0.7941
7.6	5.9	0.7862	0.7888	0.7875
7.7	3.7	0.8239	0.8185	0.8212
7.7	3.8	0.8272	0.8218	0.8245
7.7	3.9	0.8405	0.835	0.8377
7.7	4.0	0.8538	0.8482	0.851
7.7	4.1	0.8667	0.8581	0.8624
7.7	4.2	0.87	0.8614	0.8657
7.7	4.3	0.86	0.8515	0.8557
7.7	4.4	0.8605	0.8548	0.8576
7.7	4.5	0.8642	0.8614	0.8628
7.7	4.6	0.8808	0.8779	0.8793
7.7	4.7	0.8775	0.8746	0.876
7.7	4.8	0.8642	0.8614	0.8628
7.7	4.9	0.8671	0.8614	0.8642
7.7	5.0	0.8638	0.8581	0.8609
7.7	5.1	0.8543	0.8515	0.8529
7.7	5.2	0.8344	0.8317	0.833
7.7	5.3	0.8212	0.8185	0.8198
7.7	5.4	0.8113	0.8086	0.8099
7.7	5.5	0.8013	0.7987	0.8
7.7	5.6	0.802	0.802	0.802
7.7	5.7	0.7987	0.7987	0.7987
7.7	5.8	0.7895	0.7921	0.7908
7.7	5.9	0.7829	0.7855	0.7842
7.8	3.7	0.8206	0.8152	0.8179
7.8	3.8	0.8239	0.8185	0.8212
7.8	3.9	0.8372	0.8317	0.8344
7.8	4.0	0.8505	0.8449	0.8477
7.8	4.1	0.8605	0.8548	0.8576
7.8	4.2	0.8667	0.8581	0.8624
7.8	4.3	0.8538	0.8482	0.851
7.8	4.4	0.8576	0.8548	0.8562
7.8	4.5	0.8609	0.8581	0.8595
7.8	4.6	0.8775	0.8746	0.876
7.8	4.7	0.8742	0.8713	0.8727
7.8	4.8	0.8605	0.8548	0.8576
7.8	4.9	0.8638	0.8581	0.8609
7.8	5.0	0.8605	0.8548	0.8576
7.8	5.1	0.851	0.8482	0.8496
7.8	5.2	0.8311	0.8284	0.8297
7.8	5.3	0.8179	0.8152	0.8165
7.8	5.4	0.8079	0.8053	0.8066
7.8	5.5	0.798	0.7954	0.7967
7.8	5.6	0.7987	0.7987	0.7987
7.8	5.7	0.7954	0.7954	0.7954
7.8	5.8	0.7862	0.7888	0.7875
7.8	5.9	0.7796	0.7822	0.7809
7.9	3.7	0.8239	0.8185	0.8212
7.9	3.8	0.8272	0.8218	0.8245
7.9	3.9	0.8405	0.835	0.8377
7.9	4.0	0.8538	0.8482	0.851
7.9	4.1	0.8667	0.8581	0.8624
7.9	4.2	0.87	0.8614	0.8657
7.9	4.3	0.8605	0.8548	0.8576
7.9	4.4	0.8609	0.8581	0.8595
7.9	4.5	0.8642	0.8614	0.8628
7.9	4.6	0.8808	0.8779	0.8793
7.9	4.7	0.8771	0.8713	0.8742
7.9	4.8	0.8638	0.8581	0.8609
7.9	4.9	0.8671	0.8614	0.8642
7.9	5.0	0.8638	0.8581	0.8609
7.9	5.1	0.8543	0.8515	0.8529
7.9	5.2	0.8344	0.8317	0.833
7.9	5.3	0.8212	0.8185	0.8198
7.9	5.4	0.8113	0.8086	0.8099
7.9	5.5	0.8013	0.7987	0.8
7.9	5.6	0.802	0.802	0.802
